Timestamp,Stable,Reading
2025-12-05 11:06:06.518,0,0.0
2025-12-05 11:06:06.618,0,0.0
2025-12-05 11:06:06.719,0,-0.01
2025-12-05 11:06:06.896,0,-0.01
2025-12-05 11:06:06.997,0,-0.01
2025-12-05 11:06:07.098,0,-0.01
2025-12-05 11:06:07.199,0,-0.01
2025-12-05 11:06:07.300,0,-0.01
2025-12-05 11:06:07.401,0,-0.02
2025-12-05 11:06:07.502,0,-0.02
2025-12-05 11:06:07.603,0,-0.02
2025-12-05 11:06:07.704,0,-0.02
2025-12-05 11:06:07.805,0,-0.02
2025-12-05 11:06:07.958,0,-0.02
2025-12-05 11:06:08.075,0,-0.02
2025-12-05 11:06:08.176,0,-0.02
2025-12-05 11:06:08.276,0,-0.01
2025-12-05 11:06:08.377,0,-0.01
2025-12-05 11:06:08.478,0,-0.01
2025-12-05 11:06:08.579,0,-0.01
2025-12-05 11:06:08.679,0,-0.01
2025-12-05 11:06:08.803,0,-0.01
2025-12-05 11:06:08.910,0,-0.01
2025-12-05 11:06:09.011,0,-0.01
2025-12-05 11:06:09.112,0,0.0
2025-12-05 11:06:09.213,0,0.0
2025-12-05 11:06:09.314,0,0.0
2025-12-05 11:06:09.415,0,0.0
2025-12-05 11:06:09.515,0,0.0
2025-12-05 11:06:09.616,0,0.0
2025-12-05 11:06:09.718,0,0.0
2025-12-05 11:06:09.819,0,0.0
2025-12-05 11:06:09.922,0,0.0
2025-12-05 11:06:10.023,0,0.0
2025-12-05 11:06:10.124,0,0.0
2025-12-05 11:06:10.224,0,0.0
2025-12-05 11:06:10.325,0,0.0
2025-12-05 11:06:10.425,0,0.0
2025-12-05 11:06:10.526,0,0.0
2025-12-05 11:06:10.627,0,0.0
2025-12-05 11:06:10.728,0,0.01
2025-12-05 11:06:10.831,0,0.01
2025-12-05 11:06:10.962,0,0.02
2025-12-05 11:06:11.062,0,0.02
2025-12-05 11:06:11.164,0,0.02
2025-12-05 11:06:11.264,0,0.02
2025-12-05 11:06:11.365,0,0.02
2025-12-05 11:06:11.466,0,0.03
2025-12-05 11:06:11.567,0,0.03
2025-12-05 11:06:11.668,0,0.03
2025-12-05 11:06:11.768,0,0.03
2025-12-05 11:06:11.913,0,0.03
2025-12-05 11:06:12.016,0,0.03
2025-12-05 11:06:12.116,0,0.03
2025-12-05 11:06:12.217,0,0.03
2025-12-05 11:06:12.318,0,0.03
2025-12-05 11:06:12.419,0,0.03
2025-12-05 11:06:12.520,0,0.03
2025-12-05 11:06:12.621,0,0.03
2025-12-05 11:06:12.722,0,0.03
2025-12-05 11:06:12.835,0,0.02
2025-12-05 11:06:12.940,0,0.02
2025-12-05 11:06:13.041,0,0.02
2025-12-05 11:06:13.141,0,0.02
2025-12-05 11:06:13.243,0,0.02
2025-12-05 11:06:13.343,0,0.02
2025-12-05 11:06:13.444,0,0.02
2025-12-05 11:06:13.545,0,0.02
2025-12-05 11:06:13.646,0,0.02
2025-12-05 11:06:13.747,0,0.02
2025-12-05 11:06:13.855,0,0.02
2025-12-05 11:06:13.956,0,0.02
2025-12-05 11:06:14.057,0,0.02
2025-12-05 11:06:14.157,0,0.02
2025-12-05 11:06:14.258,0,0.02
2025-12-05 11:06:14.359,0,0.02
2025-12-05 11:06:14.461,1,0.02
2025-12-05 11:06:14.561,1,0.02
2025-12-05 11:06:14.663,1,0.02
2025-12-05 11:06:14.763,1,0.02
2025-12-05 11:06:14.866,1,0.0
2025-12-05 11:06:14.969,1,0.0
2025-12-05 11:06:15.069,1,0.0
2025-12-05 11:06:15.171,1,0.0
2025-12-05 11:06:15.272,1,0.0
2025-12-05 11:06:15.373,1,0.0
2025-12-05 11:06:15.474,1,0.0
2025-12-05 11:06:15.575,1,0.0
2025-12-05 11:06:15.676,1,0.0
2025-12-05 11:06:15.777,1,0.0
2025-12-05 11:06:15.931,1,0.0
2025-12-05 11:06:16.043,1,0.0
2025-12-05 11:06:16.143,1,0.0
2025-12-05 11:06:16.245,1,0.0
2025-12-05 11:06:16.345,1,0.0
2025-12-05 11:06:16.447,1,0.0
2025-12-05 11:06:16.547,1,0.0
2025-12-05 11:06:16.648,1,0.0
2025-12-05 11:06:16.749,1,0.0
2025-12-05 11:06:16.884,1,0.0
2025-12-05 11:06:16.985,1,0.0
2025-12-05 11:06:17.085,0,0.0
2025-12-05 11:06:17.186,0,0.0
2025-12-05 11:06:17.287,0,0.0
2025-12-05 11:06:17.388,0,0.0
2025-12-05 11:06:17.488,0,0.0
2025-12-05 11:06:17.590,0,0.0
2025-12-05 11:06:17.691,0,0.0
2025-12-05 11:06:17.792,0,0.0
2025-12-05 11:06:17.910,1,0.0
2025-12-05 11:06:18.010,1,0.0
2025-12-05 11:06:18.111,1,0.0
2025-12-05 11:06:18.213,1,0.0
2025-12-05 11:06:18.313,1,0.0
2025-12-05 11:06:18.415,1,0.0
2025-12-05 11:06:18.515,1,0.0
2025-12-05 11:06:18.616,1,0.0
2025-12-05 11:06:18.717,1,0.0
2025-12-05 11:06:18.818,1,0.0
2025-12-05 11:06:18.968,1,0.0
2025-12-05 11:06:19.068,1,0.0
2025-12-05 11:06:19.169,1,0.0
2025-12-05 11:06:19.270,1,0.0
2025-12-05 11:06:19.371,1,0.0
2025-12-05 11:06:19.472,0,0.0
2025-12-05 11:06:19.572,0,0.0
2025-12-05 11:06:19.673,0,0.0
2025-12-05 11:06:19.774,0,0.0
2025-12-05 11:06:19.880,0,-0.01
2025-12-05 11:06:19.990,0,-0.01
2025-12-05 11:06:20.091,0,-0.01
2025-12-05 11:06:20.192,0,-0.01
2025-12-05 11:06:20.293,0,-0.01
2025-12-05 11:06:20.395,0,-0.01
2025-12-05 11:06:20.495,0,-0.01
2025-12-05 11:06:20.596,0,-0.01
2025-12-05 11:06:20.697,0,-0.01
2025-12-05 11:06:20.798,0,-0.01
2025-12-05 11:06:20.906,1,0.0
2025-12-05 11:06:21.007,1,0.0
2025-12-05 11:06:21.108,1,0.0
2025-12-05 11:06:21.208,1,0.0
2025-12-05 11:06:21.309,1,0.0
2025-12-05 11:06:21.410,1,0.0
2025-12-05 11:06:21.511,1,0.0
2025-12-05 11:06:21.611,1,0.0
2025-12-05 11:06:21.712,1,0.0
2025-12-05 11:06:21.813,1,0.0
2025-12-05 11:06:21.928,1,0.0
2025-12-05 11:06:22.029,1,0.0
2025-12-05 11:06:22.130,1,0.0
2025-12-05 11:06:22.231,1,0.0
2025-12-05 11:06:22.331,1,0.0
2025-12-05 11:06:22.432,1,0.0
2025-12-05 11:06:22.533,1,0.0
2025-12-05 11:06:22.634,1,0.0
2025-12-05 11:06:22.734,1,0.0
2025-12-05 11:06:22.835,1,0.0
2025-12-05 11:06:22.941,1,0.0
2025-12-05 11:06:23.041,1,0.0
2025-12-05 11:06:23.142,1,0.0
2025-12-05 11:06:23.243,1,0.0
2025-12-05 11:06:23.344,1,0.0
2025-12-05 11:06:23.445,1,0.0
2025-12-05 11:06:23.546,1,0.0
2025-12-05 11:06:23.647,1,0.0
2025-12-05 11:06:23.748,1,0.0
2025-12-05 11:06:23.849,0,0.0
2025-12-05 11:06:23.950,0,0.0
2025-12-05 11:06:24.056,0,0.0
2025-12-05 11:06:24.157,0,0.0
2025-12-05 11:06:24.257,0,0.0
2025-12-05 11:06:24.358,0,0.01
2025-12-05 11:06:24.460,0,0.01
2025-12-05 11:06:24.560,0,0.01
2025-12-05 11:06:24.661,0,0.01
2025-12-05 11:06:24.761,0,0.0
2025-12-05 11:06:24.862,0,0.0
2025-12-05 11:06:25.047,1,0.0
2025-12-05 11:06:25.155,1,0.0
2025-12-05 11:06:25.256,1,0.0
2025-12-05 11:06:25.357,1,0.0
2025-12-05 11:06:25.458,1,0.0
2025-12-05 11:06:25.559,1,0.0
2025-12-05 11:06:25.660,1,0.0
2025-12-05 11:06:25.761,1,0.0
2025-12-05 11:06:25.862,1,0.0
2025-12-05 11:06:26.028,1,0.0
2025-12-05 11:06:26.129,1,0.0
2025-12-05 11:06:26.230,1,0.0
2025-12-05 11:06:26.330,1,0.0
2025-12-05 11:06:26.431,1,0.0
2025-12-05 11:06:26.531,1,0.0
2025-12-05 11:06:26.633,1,0.0
2025-12-05 11:06:26.734,1,0.0
2025-12-05 11:06:26.839,1,0.0
2025-12-05 11:06:26.961,1,0.0
2025-12-05 11:06:27.110,1,0.0
2025-12-05 11:06:27.211,1,0.0
2025-12-05 11:06:27.311,1,0.0
2025-12-05 11:06:27.412,1,0.0
2025-12-05 11:06:27.513,1,0.0
2025-12-05 11:06:27.614,1,0.0
2025-12-05 11:06:27.715,1,0.0
2025-12-05 11:06:27.815,1,0.0
