Timestamp,Stable,Reading
2025-12-05 11:11:06.338,1,0.0
2025-12-05 11:11:06.439,1,0.0
2025-12-05 11:11:06.540,1,0.0
2025-12-05 11:11:06.641,1,0.0
2025-12-05 11:11:06.742,1,0.0
2025-12-05 11:11:06.843,1,0.0
2025-12-05 11:11:06.944,1,0.0
2025-12-05 11:11:07.045,1,0.0
2025-12-05 11:11:07.146,1,0.0
2025-12-05 11:11:07.247,1,0.0
2025-12-05 11:11:07.348,1,0.0
2025-12-05 11:11:07.449,1,0.0
2025-12-05 11:11:07.550,1,0.0
2025-12-05 11:11:07.651,1,0.0
2025-12-05 11:11:07.751,1,0.0
2025-12-05 11:11:07.852,1,0.0
2025-12-05 11:11:07.953,1,0.0
2025-12-05 11:11:08.054,1,0.0
2025-12-05 11:11:08.154,1,0.0
2025-12-05 11:11:08.255,1,0.0
2025-12-05 11:11:08.355,1,0.0
2025-12-05 11:11:08.457,1,0.0
2025-12-05 11:11:08.558,1,0.0
2025-12-05 11:11:08.658,1,0.0
2025-12-05 11:11:08.759,1,0.0
2025-12-05 11:11:08.860,1,0.0
2025-12-05 11:11:08.962,1,0.0
2025-12-05 11:11:09.062,1,0.0
2025-12-05 11:11:09.163,1,0.0
2025-12-05 11:11:09.264,1,0.0
2025-12-05 11:11:09.365,1,0.0
2025-12-05 11:11:09.470,1,0.0
2025-12-05 11:11:09.571,1,0.0
2025-12-05 11:11:09.671,1,0.0
2025-12-05 11:11:09.772,1,0.0
2025-12-05 11:11:09.873,1,0.0
2025-12-05 11:11:09.974,1,0.0
2025-12-05 11:11:10.075,1,0.0
2025-12-05 11:11:10.176,1,0.0
2025-12-05 11:11:10.277,1,0.0
2025-12-05 11:11:10.378,1,0.0
2025-12-05 11:11:10.488,1,0.0
2025-12-05 11:11:10.589,1,0.0
2025-12-05 11:11:10.690,1,0.0
2025-12-05 11:11:10.791,1,0.0
2025-12-05 11:11:10.892,1,0.0
2025-12-05 11:11:10.993,1,0.0
2025-12-05 11:11:11.094,1,0.0
2025-12-05 11:11:11.195,1,0.0
2025-12-05 11:11:11.296,1,0.0
2025-12-05 11:11:11.397,1,0.0
2025-12-05 11:11:11.504,1,0.0
2025-12-05 11:11:14.403,0,0.0
2025-12-05 11:11:14.515,0,0.0
2025-12-05 11:11:14.616,0,0.0
2025-12-05 11:11:14.717,0,0.0
2025-12-05 11:11:14.818,0,0.0
2025-12-05 11:11:14.919,0,0.0
2025-12-05 11:11:15.020,0,0.0
2025-12-05 11:11:15.121,0,0.0
2025-12-05 11:11:15.222,0,0.0
2025-12-05 11:11:15.323,1,0.0
2025-12-05 11:11:15.423,1,0.0
2025-12-05 11:11:15.524,1,0.0
2025-12-05 11:11:15.625,1,0.0
2025-12-05 11:11:15.725,1,0.0
2025-12-05 11:11:15.826,1,0.0
2025-12-05 11:11:15.927,1,0.0
2025-12-05 11:11:16.027,1,0.0
2025-12-05 11:11:16.128,1,0.0
2025-12-05 11:11:16.229,1,0.0
2025-12-05 11:11:16.330,1,0.0
2025-12-05 11:11:16.431,1,0.0
2025-12-05 11:11:16.532,1,0.0
2025-12-05 11:11:16.633,1,0.0
2025-12-05 11:11:16.734,1,0.0
