Timestamp,Stable,Reading
2025-12-05 10:48:03.013,1,0.0
2025-12-05 10:48:03.190,1,0.0
2025-12-05 10:48:03.291,1,0.0
2025-12-05 10:48:03.392,1,0.0
2025-12-05 10:48:03.493,1,0.0
2025-12-05 10:48:03.594,1,0.0
2025-12-05 10:48:03.695,1,0.0
2025-12-05 10:48:03.795,1,0.0
2025-12-05 10:48:03.896,1,0.0
2025-12-05 10:48:03.998,1,0.0
2025-12-05 10:48:04.124,1,0.0
2025-12-05 10:48:04.225,1,0.0
2025-12-05 10:48:04.326,1,0.0
2025-12-05 10:48:04.427,0,0.0
2025-12-05 10:48:04.528,0,0.0
2025-12-05 10:48:04.628,0,0.0
2025-12-05 10:48:04.729,0,-0.01
2025-12-05 10:48:04.830,0,-0.01
2025-12-05 10:48:04.931,0,-0.01
2025-12-05 10:48:05.032,0,-0.01
2025-12-05 10:48:05.136,0,-0.01
2025-12-05 10:48:05.237,0,-0.02
2025-12-05 10:48:05.338,0,-0.02
2025-12-05 10:48:05.438,0,-0.02
2025-12-05 10:48:05.540,0,-0.02
2025-12-05 10:48:05.641,0,-0.02
2025-12-05 10:48:05.742,0,-0.03
2025-12-05 10:48:05.843,0,-0.03
2025-12-05 10:48:05.944,0,-0.03
2025-12-05 10:48:06.045,0,-0.03
2025-12-05 10:48:06.146,0,-0.03
2025-12-05 10:48:06.251,0,-0.04
2025-12-05 10:48:06.352,0,-0.04
2025-12-05 10:48:06.453,0,-0.04
2025-12-05 10:48:06.554,0,-0.04
2025-12-05 10:48:06.654,0,-0.04
2025-12-05 10:48:06.759,0,-0.04
2025-12-05 10:48:06.878,0,-0.04
2025-12-05 10:48:06.979,0,-0.04
2025-12-05 10:48:07.080,0,-0.05
2025-12-05 10:48:07.226,0,-0.05
2025-12-05 10:48:07.337,0,-0.05
2025-12-05 10:48:07.438,0,-0.05
2025-12-05 10:48:07.539,0,-0.05
2025-12-05 10:48:07.640,0,-0.05
2025-12-05 10:48:07.741,0,-0.05
2025-12-05 10:48:07.842,0,-0.05
2025-12-05 10:48:07.942,0,-0.05
2025-12-05 10:48:08.043,0,-0.05
2025-12-05 10:48:08.159,0,-0.05
2025-12-05 10:48:08.264,0,-0.05
2025-12-05 10:48:08.364,0,-0.06
2025-12-05 10:48:08.466,0,-0.06
2025-12-05 10:48:08.566,0,-0.06
2025-12-05 10:48:08.667,0,-0.06
2025-12-05 10:48:08.768,0,-0.06
2025-12-05 10:48:08.869,0,-0.06
2025-12-05 10:48:08.970,0,-0.06
2025-12-05 10:48:09.070,0,-0.06
2025-12-05 10:48:09.208,0,-0.06
2025-12-05 10:48:09.323,0,-0.06
2025-12-05 10:48:09.424,0,-0.06
2025-12-05 10:48:09.525,0,-0.06
2025-12-05 10:48:09.626,0,-0.06
2025-12-05 10:48:09.727,0,-0.06
2025-12-05 10:48:09.828,0,-0.06
2025-12-05 10:48:09.932,0,-0.06
2025-12-05 10:48:10.033,0,-0.05
2025-12-05 10:48:10.134,0,-0.05
2025-12-05 10:48:10.259,0,-0.05
2025-12-05 10:48:10.368,0,-0.05
2025-12-05 10:48:10.471,0,-0.05
2025-12-05 10:48:10.572,1,-0.06
2025-12-05 10:48:10.674,1,-0.06
2025-12-05 10:48:10.775,1,-0.05
2025-12-05 10:48:10.875,0,-0.05
2025-12-05 10:48:10.976,0,-0.05
2025-12-05 10:48:11.077,0,-0.04
2025-12-05 10:48:11.227,0,-0.04
2025-12-05 10:48:11.331,0,-0.04
2025-12-05 10:48:11.433,0,-0.04
2025-12-05 10:48:11.534,0,-0.04
2025-12-05 10:48:11.634,0,-0.03
2025-12-05 10:48:11.735,0,-0.03
2025-12-05 10:48:11.836,0,-0.03
2025-12-05 10:48:11.937,0,-0.03
2025-12-05 10:48:12.038,0,-0.03
2025-12-05 10:48:12.139,0,-0.03
2025-12-05 10:48:12.305,0,-0.04
2025-12-05 10:48:12.406,0,-0.04
2025-12-05 10:48:12.507,0,-0.04
2025-12-05 10:48:12.608,0,-0.04
2025-12-05 10:48:12.709,0,-0.04
2025-12-05 10:48:12.811,0,-0.04
2025-12-05 10:48:12.911,0,-0.04
2025-12-05 10:48:13.012,1,-0.04
2025-12-05 10:48:13.113,1,-0.04
2025-12-05 10:48:13.226,1,-0.04
2025-12-05 10:48:13.337,1,-0.04
2025-12-05 10:48:13.438,1,-0.04
2025-12-05 10:48:13.539,1,-0.04
2025-12-05 10:48:13.640,1,-0.04
2025-12-05 10:48:13.741,1,-0.04
2025-12-05 10:48:13.841,1,-0.03
2025-12-05 10:48:13.942,1,-0.03
2025-12-05 10:48:14.043,1,-0.03
2025-12-05 10:48:14.144,0,-0.03
