Timestamp,Stable,Reading
2025-12-05 11:15:32.047,0,0.56
2025-12-05 11:15:32.147,0,0.56
2025-12-05 11:15:32.248,0,0.57
2025-12-05 11:15:32.349,0,0.57
2025-12-05 11:15:32.450,0,0.58
2025-12-05 11:15:32.551,0,0.52
2025-12-05 11:15:32.652,0,0.52
2025-12-05 11:15:32.753,0,0.39
2025-12-05 11:15:32.853,0,0.3
2025-12-05 11:15:32.954,0,0.3
2025-12-05 11:15:33.055,0,0.23
2025-12-05 11:15:33.155,0,0.23
2025-12-05 11:15:33.256,0,0.15
2025-12-05 11:15:33.358,0,0.09
2025-12-05 11:15:33.459,0,0.09
2025-12-05 11:15:33.560,0,0.05
2025-12-05 11:15:33.661,0,0.03
2025-12-05 11:15:33.762,0,0.03
2025-12-05 11:15:33.863,0,0.0
2025-12-05 11:15:33.964,0,0.0
2025-12-05 11:15:34.064,0,-0.03
2025-12-05 11:15:34.165,0,-0.07
2025-12-05 11:15:34.266,0,-0.07
2025-12-05 11:15:34.368,0,-0.11
2025-12-05 11:15:34.468,0,-0.14
2025-12-05 11:15:34.569,0,-0.14
2025-12-05 11:15:34.670,0,-0.17
2025-12-05 11:15:34.771,0,-0.17
2025-12-05 11:15:34.872,0,-0.2
2025-12-05 11:15:34.973,0,-0.22
2025-12-05 11:15:35.074,0,-0.22
2025-12-05 11:15:35.175,0,-0.24
2025-12-05 11:15:35.276,0,-0.25
2025-12-05 11:15:35.377,0,-0.25
2025-12-05 11:15:35.488,0,-0.25
2025-12-05 11:15:35.592,0,-0.25
2025-12-05 11:15:35.693,0,-0.24
2025-12-05 11:15:35.793,0,-0.24
2025-12-05 11:15:35.895,0,-0.24
2025-12-05 11:15:35.996,0,-0.24
2025-12-05 11:15:36.097,0,-0.23
2025-12-05 11:15:36.198,0,-0.23
2025-12-05 11:15:36.299,0,-0.23
2025-12-05 11:15:36.400,0,-0.23
2025-12-05 11:15:36.501,0,-0.22
2025-12-05 11:15:36.601,0,-0.21
2025-12-05 11:15:36.702,0,-0.21
2025-12-05 11:15:36.803,0,-0.2
2025-12-05 11:15:36.903,0,-0.19
2025-12-05 11:15:37.004,0,-0.19
2025-12-05 11:15:37.106,0,-0.18
2025-12-05 11:15:37.206,0,-0.18
2025-12-05 11:15:37.307,0,-0.17
2025-12-05 11:15:37.408,0,-0.15
2025-12-05 11:15:37.509,0,-0.15
2025-12-05 11:15:37.609,0,-0.13
2025-12-05 11:15:37.710,0,-0.12
2025-12-05 11:15:37.811,0,-0.12
2025-12-05 11:15:37.912,0,-0.1
2025-12-05 11:15:38.013,0,-0.1
2025-12-05 11:15:38.114,0,-0.09
2025-12-05 11:15:38.215,0,-0.09
2025-12-05 11:15:38.316,0,-0.09
2025-12-05 11:15:38.418,0,-0.08
2025-12-05 11:15:38.518,0,-0.08
2025-12-05 11:15:38.619,0,-0.08
2025-12-05 11:15:38.719,0,-0.08
2025-12-05 11:15:38.821,0,-0.08
2025-12-05 11:15:38.922,0,-0.09
2025-12-05 11:15:39.023,0,-0.09
2025-12-05 11:15:39.124,0,-0.09
2025-12-05 11:15:39.225,0,-0.08
2025-12-05 11:15:39.326,0,-0.06
2025-12-05 11:15:39.426,0,-0.06
2025-12-05 11:15:39.527,0,-0.06
2025-12-05 11:15:39.628,0,-0.06
2025-12-05 11:15:39.729,0,-0.06
2025-12-05 11:15:39.830,0,-0.06
2025-12-05 11:15:39.931,0,-0.06
2025-12-05 11:15:40.032,0,-0.05
2025-12-05 11:15:40.133,0,-0.05
2025-12-05 11:15:40.233,0,-0.05
2025-12-05 11:15:40.334,0,-0.05
2025-12-05 11:15:40.435,0,-0.05
2025-12-05 11:15:40.536,0,-0.04
2025-12-05 11:15:40.637,0,-0.05
2025-12-05 11:15:40.738,0,-0.05
2025-12-05 11:15:40.839,0,-0.05
2025-12-05 11:15:40.940,0,-0.05
2025-12-05 11:15:41.041,0,-0.05
2025-12-05 11:15:41.142,0,-0.05
2025-12-05 11:15:41.242,0,-0.05
2025-12-05 11:15:41.343,0,-0.06
2025-12-05 11:15:41.445,0,-0.06
2025-12-05 11:15:41.546,0,-0.06
2025-12-05 11:15:41.647,0,-0.07
2025-12-05 11:15:41.748,0,-0.08
2025-12-05 11:15:41.849,0,-0.08
2025-12-05 11:15:41.950,0,-0.09
2025-12-05 11:15:42.051,0,-0.09
2025-12-05 11:15:42.152,0,-0.09
2025-12-05 11:15:42.253,0,-0.09
2025-12-05 11:15:42.354,0,-0.09
2025-12-05 11:15:42.454,0,-0.09
2025-12-05 11:15:42.555,0,-0.09
2025-12-05 11:15:42.656,0,-0.09
2025-12-05 11:15:42.756,0,-0.08
2025-12-05 11:15:42.857,0,-0.08
2025-12-05 11:15:42.958,0,-0.08
2025-12-05 11:15:43.059,0,-0.07
2025-12-05 11:15:43.160,0,-0.07
2025-12-05 11:15:43.261,0,-0.07
2025-12-05 11:15:43.362,0,-0.07
2025-12-05 11:15:43.463,0,-0.07
2025-12-05 11:15:43.564,0,-0.07
2025-12-05 11:15:43.666,0,-0.07
2025-12-05 11:15:43.766,0,-0.07
2025-12-05 11:15:43.867,0,-0.07
2025-12-05 11:15:43.968,0,-0.07
2025-12-05 11:15:44.075,0,-0.06
2025-12-05 11:15:44.177,0,-0.06
2025-12-05 11:15:44.279,0,-0.06
2025-12-05 11:15:44.380,0,-0.06
2025-12-05 11:15:44.481,0,-0.06
2025-12-05 11:15:44.582,0,-0.06
2025-12-05 11:15:44.683,0,-0.06
2025-12-05 11:15:44.783,0,-0.06
2025-12-05 11:15:44.884,0,-0.06
2025-12-05 11:15:44.985,1,-0.06
2025-12-05 11:15:45.086,1,-0.06
2025-12-05 11:15:45.186,1,-0.06
2025-12-05 11:15:45.287,1,-0.06
2025-12-05 11:15:45.388,0,-0.06
2025-12-05 11:15:45.489,0,-0.06
2025-12-05 11:15:45.590,0,-0.06
2025-12-05 11:15:45.690,1,-0.06
2025-12-05 11:15:45.791,1,-0.06
2025-12-05 11:15:45.892,1,-0.06
2025-12-05 11:15:45.992,1,-0.06
2025-12-05 11:15:46.093,1,-0.06
2025-12-05 11:15:46.194,1,-0.05
2025-12-05 11:15:46.294,1,-0.05
2025-12-05 11:15:46.395,1,-0.05
2025-12-05 11:15:46.496,1,-0.05
2025-12-05 11:15:46.597,1,-0.06
2025-12-05 11:15:46.698,1,-0.06
2025-12-05 11:15:46.798,1,-0.06
2025-12-05 11:15:46.899,1,-0.06
2025-12-05 11:15:47.000,1,-0.05
2025-12-05 11:15:47.101,1,-0.05
2025-12-05 11:15:47.202,1,-0.05
2025-12-05 11:15:47.303,1,-0.05
2025-12-05 11:15:47.404,1,-0.05
2025-12-05 11:15:47.505,1,-0.05
2025-12-05 11:15:47.607,1,-0.05
2025-12-05 11:15:47.708,1,-0.05
2025-12-05 11:15:47.808,1,-0.05
2025-12-05 11:15:47.909,1,-0.05
2025-12-05 11:15:48.011,1,-0.05
2025-12-05 11:15:48.112,1,-0.05
2025-12-05 11:15:48.213,1,-0.05
2025-12-05 11:15:48.314,1,-0.05
2025-12-05 11:15:48.415,1,-0.05
2025-12-05 11:15:48.515,1,-0.05
2025-12-05 11:15:48.616,1,-0.05
2025-12-05 11:15:48.717,1,-0.05
2025-12-05 11:15:48.818,1,-0.05
2025-12-05 11:15:48.919,1,-0.05
2025-12-05 11:15:49.020,1,-0.05
2025-12-05 11:15:49.121,1,-0.05
2025-12-05 11:15:49.222,1,-0.05
2025-12-05 11:15:49.323,1,-0.05
2025-12-05 11:15:49.424,1,-0.05
2025-12-05 11:15:49.525,1,-0.05
2025-12-05 11:15:49.626,1,-0.05
2025-12-05 11:15:49.726,1,-0.05
2025-12-05 11:15:49.827,1,-0.05
2025-12-05 11:15:49.928,1,-0.05
2025-12-05 11:15:50.028,1,-0.05
2025-12-05 11:15:50.129,1,-0.05
2025-12-05 11:15:50.230,1,-0.05
2025-12-05 11:15:50.331,1,-0.05
2025-12-05 11:15:50.431,1,-0.05
2025-12-05 11:15:50.533,1,-0.05
2025-12-05 11:15:50.633,1,-0.05
2025-12-05 11:15:50.734,1,-0.05
2025-12-05 11:15:50.835,1,-0.05
2025-12-05 11:15:50.936,1,-0.05
2025-12-05 11:15:51.037,1,-0.05
