Timestamp,Stable,Reading
2025-12-05 11:08:53.758,1,-0.06
2025-12-05 11:08:53.859,1,-0.06
2025-12-05 11:08:53.960,1,-0.06
2025-12-05 11:08:54.061,1,-0.06
2025-12-05 11:08:54.162,1,-0.06
2025-12-05 11:08:54.263,1,-0.06
2025-12-05 11:08:54.364,1,-0.06
2025-12-05 11:08:54.465,1,-0.06
2025-12-05 11:08:54.566,1,-0.06
2025-12-05 11:08:54.668,1,-0.06
2025-12-05 11:08:54.768,1,-0.06
2025-12-05 11:08:54.869,1,-0.05
2025-12-05 11:08:54.970,1,-0.05
2025-12-05 11:08:55.071,1,-0.05
2025-12-05 11:08:55.171,1,-0.05
2025-12-05 11:08:55.272,1,-0.05
2025-12-05 11:08:55.373,1,-0.05
2025-12-05 11:08:55.474,1,-0.05
2025-12-05 11:08:55.575,0,-0.05
2025-12-05 11:08:55.675,0,-0.05
2025-12-05 11:08:55.776,0,-0.05
2025-12-05 11:08:55.877,0,-0.05
2025-12-05 11:08:55.978,0,-0.05
2025-12-05 11:08:56.078,0,-0.05
2025-12-05 11:08:56.179,1,-0.05
2025-12-05 11:08:56.281,1,-0.05
2025-12-05 11:08:56.382,1,-0.06
2025-12-05 11:08:56.482,1,-0.06
2025-12-05 11:08:56.583,1,-0.06
2025-12-05 11:08:56.684,1,-0.06
2025-12-05 11:08:56.785,1,-0.06
2025-12-05 11:08:56.885,1,-0.06
2025-12-05 11:08:56.987,1,-0.05
2025-12-05 11:08:57.087,1,-0.05
2025-12-05 11:08:57.188,1,-0.05
2025-12-05 11:08:57.289,1,-0.06
2025-12-05 11:08:57.398,1,-0.06
2025-12-05 11:08:57.500,1,-0.06
2025-12-05 11:08:57.601,1,-0.06
2025-12-05 11:08:57.701,1,-0.06
2025-12-05 11:08:57.802,1,-0.05
2025-12-05 11:08:57.903,1,-0.05
2025-12-05 11:08:58.004,1,-0.05
2025-12-05 11:08:58.105,1,-0.05
2025-12-05 11:08:58.206,1,-0.05
2025-12-05 11:08:58.307,1,-0.06
